engine_temp,rpm,vehicle_speed,oil_pressure,fuel_level,coolant_temp,throttle_position,brake_pressure,vibration,exhaust_temp,fault
126.06244714673807,2288.120158988648,38.5506208096695,,64.86997492793205,106.19277037153046,21.68611327960016,33.90378001194052,0.7319023355838545,397.40053386239225,1
88.61735698828815,2273.292945808073,12.36230333306473,42.84384847669725,12.477165130009055,94.91630196187393,92.56145840098307,22.857594366766115,0.3416082371241579,396.28827130980704,0
96.47688538100692,1602.1784136849924,8.616905453456303,36.85056881213642,21.659941241335844,83.83442080222757,51.48297815580215,32.25291490732115,,386.53743546295743,0
105.23029856408026,2334.9549041492814,11.313117347872325,41.73958039060442,29.588879456581644,76.95415559721614,48.109988120793936,26.380912361752788,0.43250431463151795,336.08541547662526,0
87.65846625276664,2866.4145409108723,69.94432334304514,48.903192997388544,76.1306659081259,90.91777989189941,99.61040885935458,20.706152217739962,0.41311487114410905,248.786729339658,0
87.6586304305082,1862.8839404616024,6.1994610994787624,49.147812981606194,20.576401287717104,67.56175046428598,38.39299883884766,25.099638915432024,0.29015741006263507,373.6041976520769,0
127.58815523938627,3024.2413255252964,40.43122499568461,30.704830753851645,85.43004506284144,103.10391915384703,85.41253148922391,30.1376690483933,0.8657421689277771,359.50475616031616,1
131.70672950652184,2743.887410542169,90.38396422970752,29.61512496331384,17.530874188926084,114.48364063233498,86.23440603168562,36.97583696746408,1.0281808354679423,411.43972118258284,1
85.30525614065049,2132.883339014481,35.321779981845374,32.85366560164427,8.348222661664852,81.49822518427275,23.267021035779557,34.566647059733185,0.18518805336979371,272.9376538952104,0
126.41142380717233,2429.235181331076,91.59696926161558,32.35530113934779,42.52931480211844,94.81008005379367,9.48396923501621,28.531548869146235,0.8250290362559131,505.1461590704107,1
134.45158483194257,3299.1609038205165,89.45604458484664,39.32898349308158,98.04695598727304,95.33218836512935,97.56201157158642,34.86093534909046,0.6515155550774064,431.556835545472,1
113.21936278939538,2866.773906752933,29.49925591598596,32.68395613696138,15.482511639933836,100.8559532050541,42.58968641355669,28.216100853804726,1.0083332896187367,316.3563067358305,1
92.41962271566034,2504.391827449074,87.45866161112946,36.66307972819936,14.663252183764758,90.72382745426427,0.2220322010195508,22.667442076270554,0.36405818559353187,430.89793472181987,0
70.86719755342202,2381.1583415195078,89.73319659265209,41.800654756387814,76.36081852558428,84.01691166418469,49.90178338289586,30.105438178163382,0.23530048300107145,333.71527593774505,0
72.75082167486967,2538.30453522583,47.69447108004322,42.08729515681583,34.655360929388706,82.82140312004191,61.930036374745036,22.470330024966074,0.13179020584844972,337.0363958889731,0
84.37712470759027,2244.1182210288484,25.25045804898219,40.4057191592481,73.14175363644311,82.85065106872767,77.60882474480341,33.95704153742531,0.3041520413631814,376.7338485581654,0
79.87168879665576,1447.6252471404928,62.55249682702429,40.893575621679766,24.00100599711952,85.11263838771667,94.29421182236386,34.02940044503439,0.32514217859015976,347.46662009045326,0
93.14247332595274,3521.0889552673652,110.56771056002356,39.130925747653144,48.70683944882548,90.22749896537653,91.5170628945463,25.600150302348688,0.29272199184111963,368.19899933180676,0
80.91975924478788,2577.662499599701,76.75400789184744,44.97977464113203,30.2025383861472,84.583491670406,94.01358200548685,30.72798753412831,0.4806391680231676,292.7808706491327,0
75.87696298664709,2699.0736325612684,20.750699715271345,43.68113722582564,47.89518041351325,74.1069076145615,3.212514825947277,30.680246170957204,0.2868073110391554,342.89092205810095,0
104.65648768921554,2471.046125061546,81.93083096802239,35.084484264279254,78.06422379560387,89.60412897235254,71.17741338304677,34.35981690883621,0.07178796258242304,254.53414069528162,0
87.74223699513465,2132.441599637706,51.26436327382015,34.94704698420703,77.39094434537786,88.98855752803381,22.58579628056866,23.77465873008076,0.2592860441823611,338.1176415405356,0
90.67528204687923,2407.0377595256145,70.98345568264476,38.72812791486719,53.99836732900374,86.64421598573168,18.7552687205654,32.9974376178409,0.3454644578547429,422.25339432299995,0
96.65265439606253,1700.3026189028444,88.08768420277295,29.78909764228192,93.19532515349984,118.03713187582494,80.03185685992503,23.41615374497245,1.0191522020887542,322.10414433845017,1
84.55617275474818,3638.543249026652,61.79368218173338,40.74028706945408,30.05948973258603,85.24302941130367,41.71296891728799,33.88594368836435,0.2823321713764969,332.4625857220187,0
91.10922589709867,1882.744000788802,97.67807694879704,36.784247949386724,27.829578356327143,93.89100871191405,91.66000757823358,35.31348700666573,0.2657781813927178,243.80342968020403,0
94.80391071496396,1984.0168580764102,86.65866951799534,26.40723466393697,63.3116081116662,130.08082659625512,4.2435090795706625,26.652043031800538,0.927128058513174,471.07937349173585,1
108.87671353739998,2279.8703978067997,73.80880080222128,14.134399454124882,64.02321825059497,127.00834291731307,80.21808294871632,36.0956443327077,0.666438761243962,463.41601467928643,1
114.08229482718212,3144.037862426189,18.09513789988218,28.09636340720353,9.42130375867253,104.87431745155033,13.683441128259567,22.129835184906057,1.16443692373953,447.7578172093125,1
87.08306250206724,2507.2544996313272,100.31389330938819,41.66529217533524,62.738882676755274,83.95371425198047,17.657720156498446,35.49791722605274,0.3249249882043459,319.90659626260975,0
83.98293387770603,1881.932101984769,112.30867023837793,38.42360906273928,40.571434948156366,94.91084827246699,47.7351715524499,37.192281190813205,0.34912892740202905,242.79151131238672,0
108.52278184508938,3127.16918037867,16.43581485711538,41.15759386023231,76.00703990545311,73.01897707144394,39.558994087279956,31.72907597075766,0.42410683720446407,287.92205604724245,0
89.86502775262066,2865.5003133927407,58.58893553201167,46.57524029762101,81.77003813180093,81.86437065457113,48.617230612867104,29.022371094853195,0.20444348986861316,412.8237764669459,0
79.422890710441,2769.217478608226,31.06664903646054,37.15184961726811,57.454612856968474,82.25628130842605,94.00265220310551,31.562099100499616,0.17060178454842848,393.94895440521015,0
98.22544912103189,2857.8671205854203,90.54279689106775,42.0132849082358,5.161977992715183,78.07831519717013,65.73889355635731,26.981208156344366,0.24260332688755992,345.43302760948325,0
